Gene ID	System Code	Sample 001	Sample 002	Sample 003	Sample 004	Sample 005	Sample 006	Sample 007	Sample 008	Sample 009	Sample 010	Sample 011	Sample 012	Sample 013	Sample 014	Sample 015	Sample 016	Sample 017	Sample 018	Sample 019	Sample 020	Sample 021	Sample 022	Sample 023	Sample 024	Sample 025	Sample 026	Sample 027	Sample 028	Sample 029	Sample 030	Sample 031	Sample 032	Sample 033	Sample 034	Sample 035	Sample 036	Sample 037	Sample 038	Sample 039	Sample 040	Sample 041	Sample 042	Sample 043	Sample 044	Sample 045	Sample 046	Sample 047	Sample 048	Sample 049	Sample 050	Sample 051	Sample 052	Sample 053	Sample 054	Sample 055	Sample 056	Sample 057	Sample 058	Sample 059	Sample 060	Sample 061	Sample 062	Sample 063	Sample 064	Sample 065	Sample 066	Sample 067	Sample 068	Sample 069	Sample 070	Sample 071	Sample 072	Sample 073	Sample 074	Sample 075	Sample 076	Sample 077	Sample 078	Sample 079	Sample 080	Sample 081	Sample 082	Sample 083	Sample 084	Sample 085	Sample 086	Sample 087	Sample 088	Sample 089	Sample 090	Sample 091	Sample 092	Sample 093	Sample 094	Sample 095	Sample 096
3663	L	0.775355717	0.70189666	0.078046082	0.164939081	0.813761696	0.301456311	0.069350385	0.87922391	0.305128591	0.455462153	0.041466667	0.281216795	0.867841349	0.590638073	0.246347552	0.767542513	0.575965402	0.821134776	0.473842766	0.473094646	0.497226532	0.749341808	0.660883618	0.173449705	0.344462084	0.899820093	0.437092811	0.365057099	0.095219808	0.907431412	0.528530303	0.726027615	0.063589726	0.513861883	0.020191685	0.954262179	0.746231844	0.697233979	0.759035323	0.56914242	0.206125427	0.469503594	0.925593949	0.356146448	0.386431608	0.410973944	0.572874417	0.441030603	0.914085094	0.548590037	0.448970295	0.07109639	0.171862312	0.12869978	0.933195945	0.425081139	0.134223985	0.962521423	0.678418816	0.849961011	0.394627699	0.391730302	0.19867431	0.539454979	0.278212822	0.708488635	0.989257424	0.577108027	0.364154952	0.292551963	0.929648837	0.29831161	0.685682414	0.234851273	0.804502955	0.345442743	0.856851045	0.741436261	0.546536005	0.69701	0.851286598	0.383732813	0.21394689	0.467366115	0.097979436	0.471223567	0.512499735	0.508125565	0.551094267	0.821030421	0.583913013	0.950959432	0.863938462	0.112784096	0.076458757	0.80458865
3664	L	0.804557991	0.385994528	0.829668534	0.570676952	0.732446731	0.189544967	0.01466024	0.701334216	0.413857042	0.294084363	0.227174703	0.512983998	0.351115126	0.779670073	0.925523709	0.083974564	0.903459184	0.422939836	0.966420081	0.863125455	0.949155055	0.797753572	0.093125591	0.976976051	0.343118384	0.504239058	0.682852348	0.000658948	0.903654346	0.892647625	0.2679647	0.024850487	0.088464874	0.813114068	0.70813581	0.83418153	0.52485723	0.069882245	0.829941814	0.022769434	0.60042882	0.896282365	0.726675996	0.595002072	0.457426298	0.452932094	0.405482294	0.714814597	0.540627582	0.752604552	0.291471467	0.20365341	0.404845976	0.383178242	0.0567327	0.618149415	0.95605405	0.681676482	0.06979639	0.925349605	0.527921192	0.811965848	0.597149032	0.95717196	0.183560314	0.541184425	0.500593611	0.978850348	0.594314991	0.841806638	0.494005751	0.94484092	0.121752725	0.88208028	0.081526398	0.002430526	0.69277987	0.516187909	0.337165753	0.193883091	0.271050052	0.993387611	0.706728649	0.892729396	0.203205519	0.939007421	0.357267863	0.196023413	0.528865156	0.756472614	0.865751466	0.937343898	0.100878324	0.396180588	0.16089857	0.847260928
3665	L	0.642968459	0.878105808	0.412042234	0.576234672	0.47809438	0.118039585	0.716210845	0.168364208	0.01761094	0.79419675	0.57494989	0.486036414	0.262119408	0.434482313	0.977214454	0.084896231	0.389662312	0.099397041	0.599825687	0.772160523	0.638179496	0.732555427	0.859232382	0.897734233	0.830127931	0.316731372	0.89788264	0.270714444	0.40200177	0.384399824	0.797085131	0.379858035	0.653514767	0.592163317	0.249096918	0.073417958	0.789925882	0.433212361	0.14807269	0.048766597	0.417965323	0.937196481	0.473243648	0.636418075	0.205012228	0.079013714	0.326633508	0.50077541	0.722359174	0.533704412	0.988017756	0.734118388	0.269883188	0.641183032	0.72003155	0.224977976	0.475716694	0.61401735	0.550086823	0.618708763	0.276489908	0.556161813	0.576045702	0.454471512	0.335224839	0.621639741	0.740088618	0.038950083	0.664171431	0.86350197	0.26399065	0.866719546	0.319586131	0.163029046	0.420827991	0.493250127	0.748628645	0.877562092	0.155347341	0.434776909	0.799737649	0.101475248	0.200986676	0.064554491	0.637191042	0.013687594	0.920354583	0.782477245	0.065937394	0.738504695	0.485136664	0.722459404	0.367733544	0.287155728	0.692605216	0.849656988
7132	L	0.315490443	0.42576542	0.764098813	0.402052008	0.670623228	0.558645687	0.493671451	0.800965517	0.777170312	0.692553288	0.3483842	0.007447007	0.468566961	0.137384914	0.240701156	0.310358352	0.458211896	0.073337428	0.262891967	0.549541958	0.528493862	0.42188343	0.063558757	0.602978539	0.333101685	0.481327948	0.551600652	0.930795263	0.987141785	0.730961798	0.072652442	0.445765332	0.284516285	0.590941689	0.627266023	0.617596573	0.645902278	0.564548883	0.438586012	0.399473298	0.780591401	0.8742052	0.910667231	0.607544989	0.363954406	0.875588293	0.838169663	0.667205666	0.903009457	0.252997829	0.639043037	0.949132239	0.926457367	0.306151627	0.256500848	0.085535605	0.393327992	0.545787802	0.207854033	0.208532382	0.332959699	0.447217354	0.931701038	0.779525545	0.016451298	0.855901143	0.092622398	0.499224243	0.716249659	0.437277764	0.205399241	0.514712766	0.280552223	0.887696693	0.960561691	0.917396318	0.31450016	0.74494483	0.895177031	0.091608171	0.719466478	0.058294282	0.000493531	0.041318518	0.551861317	0.156026936	0.326844995	0.162622494	0.842271795	0.927872003	0.897843045	0.669248194	0.396645751	0.582851575	0.533384739	0.978650042
8738	L	0.107535298	0.993490804	0.782891983	0.843353178	0.236598312	0.956524312	0.231009591	0.276450431	0.014261799	0.93970094	0.377937926	0.691901702	0.883767496	0.278756994	0.596687448	0.8162494	0.859139082	0.510400958	0.966021696	0.936844995	0.877581256	0.791535104	0.292799125	0.050512318	0.010267711	0.59431819	0.727968943	0.586143635	0.230055475	0.218411438	0.298544658	0.590987396	0.130575263	0.829321589	0.842441502	0.75640272	0.939471039	0.683813068	0.25256822	0.108852585	0.078800278	0.020860144	0.586682571	0.994845266	0.16961445	0.891249189	0.720566126	0.524743839	0.839253988	0.067165047	0.81802829	0.035088759	0.932880945	0.742971342	0.997915858	0.277241278	0.537019236	0.025488819	0.642278196	0.168560325	0.199466168	0.358414432	0.394170358	0.9364813	0.99009522	0.340472332	0.049091655	0.589129189	0.226288342	0.213116278	0.181142632	0.186535976	0.424801467	0.594258576	0.001260863	0.922797061	0.558162251	0.159489546	0.904179632	0.542276026	0.279638626	0.534677559	0.931302653	0.103117806	0.572741247	0.75332058	0.311225129	0.936880144	0.763845388	0.734095562	0.612618142	0.356521871	0.706358334	0.122543023	0.258111314	0.454031849
8737	L	0.222675513	0.497598946	0.853302746	0.935815291	0.524969401	0.416893763	0.885368656	0.940706042	0.494423112	0.133212819	0.485889613	0.02303987	0.790226221	0.009019336	0.752143131	0.830214929	0.968192535	0.118293134	0.892364012	0.98825792	0.643598099	0.076512806	0.967097565	0.998142325	0.034801631	0.775259492	0.076220745	0.778522034	0.910352021	0.935515632	0.523951144	0.290837249	0.833935395	0.191349425	0.686486103	0.178645266	0.984519633	0.256264453	0.287958959	0.759604585	0.504688756	0.988727559	0.300455901	0.104173621	0.065766505	0.748788763	0.848339015	0.232933206	0.373487588	0.270966517	0.068227231	0.451976062	0.838228352	0.319786875	0.306089854	0.800335481	0.819833928	0.487079575	0.038313385	0.840019039	0.359701527	0.797388084	0.035901238	0.355648567	0.007040456	0.919233857	0.82432623	0.470177477	0.690892867	0.698348393	0.183432137	0.654818461	0.028351847	0.517953062	0.786916467	0.629424253	0.717688433	0.405916542	0.584990794	0.394295251	0.748720392	0.188935688	0.91660499	0.715273931	0.894461251	0.074705543	0.886657507	0.696637341	0.758118859	0.094139781	0.091119317	0.887168292	0.159523047	0.434675511	0.797395718	0.645411472
8717	L	0.026271393	0.601020528	0.798023592	0.316015344	0.742093951	0.403780752	0.640687553	0.832341855	0.217658183	0.821709228	0.468038935	0.207744294	0.759901885	0.468032642	0.743534946	0.394311395	0.235432541	0.825682121	0.144752505	0.902039856	0.336899574	0.159263372	0.097133483	0.992962611	0.627408781	0.176908266	0.076363464	0.068105594	0.944288441	0.505216675	0.385632205	0.949819194	0.988976529	0.58929173	0.572790751	0.993316512	0.365826493	0.321266113	0.668782195	0.284335348	0.259655128	0.24163001	0.759803513	0.526173351	0.650882277	0.335448483	0.696479393	0.903114261	0.174187128	0.291616216	0.255277496	0.812549023	0.482191347	0.200210861	0.062212492	0.701746348	0.141481562	0.661839951	0.647230477	0.324756736	0.863976523	0.270812814	0.384895579	0.481740512	0.140848225	0.714074893	0.124478439	0.365432558	0.520736596	0.25041334	0.748400274	0.876136552	0.039065758	0.420611724	0.262010924	0.586605303	0.044636522	0.803465361	0.740208954	0.032026156	0.623950789	0.371898241	0.03646885	0.367969162	0.043596033	0.505023141	0.049006588	0.046414589	0.077572048	0.835644664	0.642767979	0.38248971	0.051946967	0.752554793	0.291471462	0.286842495
8837	L	0.92249414	0.093552352	0.423977418	0.450994059	0.020083461	0.743998448	0.869721278	0.613548355	0.617086063	0.867060967	0.499506744	0.291343873	0.078411569	0.410026177	0.321983372	0.398952312	0.935769028	0.03479528	0.215642345	0.631097069	0.908504202	0.06411742	0.395260441	0.62459871	0.385848006	0.306503871	0.272588858	0.640674194	0.188415573	0.395476743	0.142570426	0.375718485	0.763177313	0.794733277	0.442173242	0.871930643	0.414078058	0.614214719	0.480440168	0.32657256	0.489982206	0.243689915	0.241322916	0.536200997	0.345211778	0.014065155	0.989492184	0.687585599	0.263769093	0.173918383	0.33702908	0.351402678	0.801867435	0.8127065	0.178658118	0.485690595	0.474317724	0.841488951	0.274577962	0.005504862	0.204744341	0.817329541	0.673312901	0.12569616	0.511344504	0.151237147	0.665404736	0.228638028	0.291519938	0.958464534	0.904362808	0.156266473	0.034614086	0.187946572	0.201504594	0.489867649	0.156631559	0.85917374	0.682277553	0.52280531	0.730812695	0.332605589	0.655750054	0.08761271	0.205770928	0.346807295	0.208851999	0.683738675	0.829698851	0.768518315	0.061964891	0.575791736	0.668909934	0.567809549	0.037303379	0.803159146
1029	L	0.466318213	0.659968623	0.499485657	0.81186113	0.715365088	0.55579921	0.982216116	0.399426829	0.641298045	0.928971589	0.196896207	0.511351753	0.932420326	0.428135739	0.573385277	0.287787604	0.53702031	0.744254729	0.844062003	0.04170988	0.488018571	0.239820455	0.154773291	0.880658125	0.151478396	0.633432456	0.404889737	0.05164378	0.00731497	0.613867833	0.934670863	0.055974274	0.140295759	0.029894291	0.101702328	0.818642743	0.137726027	0.434775114	0.995644379	0.149657297	0.936863693	0.058520063	0.205055208	0.077995492	0.730563758	0.902099505	0.751419486	0.134257213	0.940120449	0.74297208	0.078966668	0.308509076	0.253344586	0.466759191	0.819596317	0.349415362	0.26882579	0.306797424	0.091039148	0.116472835	0.682303752	0.503357191	0.53551492	0.081287464	0.104864063	0.773331996	0.099843397	0.769665871	0.503264264	0.913887785	0.869534931	0.583103371	0.74151021	0.151769696	0.162502845	0.657667363	0.642138921	0.953714572	0.514890784	0.567997512	0.789568951	0.658036681	0.934268069	0.955373479	0.947637109	0.630967957	0.063070934	0.08398857	0.131745511	0.81080546	0.51670904	0.707901984	0.006058097	0.309418056	0.660431534	0.108995938
5366	L	0.776118012	0.81661022	0.928785794	0.904359786	0.239659203	0.062521977	0.87087376	0.380985597	0.077606115	0.995608011	0.74766157	0.02133554	0.192018125	0.791872588	0.93713273	0.77769329	0.067769715	0.343229451	0.104890734	0.806017062	0.162976753	0.540265925	0.089841049	0.787891102	0.709762403	0.942622792	0.152502932	0.247321166	0.375321861	0.206207514	0.514814671	0.216709448	0.71031518	0.225221227	0.629468882	0.13750312	0.407690274	0.341838546	0.675097293	0.663421624	0.260406486	0.61491183	0.423317746	0.927931167	0.803249832	0.413765596	0.18920705	0.993379277	0.533833831	0.847095256	0.60886221	0.353263164	0.41728357	0.474310758	0.36475542	0.544766666	0.517191064	0.887109853	0.233548089	0.728034031	0.752521811	0.7484514	0.90535965	0.084176156	0.401575486	0.266183713	0.28877455	0.175040978	0.649624653	0.141068964	0.195186818	0.548007724	0.231680754	0.030854328	0.160861371	0.121061963	0.530486685	0.766960509	0.683490035	0.78876613	0.016452239	0.749292855	0.342993378	0.131059125	0.164537189	0.534156726	0.823574262	0.12764609	0.050699147	0.232851988	0.656859946	0.752310919	0.792947865	0.743466207	0.660781197	0.907488998
27113	L	0.645918419	0.027441094	0.642991153	0.57014883	0.360590451	0.746171394	0.416916286	0.890561612	0.006789455	0.345361517	0.632128504	0.415071867	0.67551204	0.567810221	0.697113989	0.27955257	0.56023503	0.599872611	0.680112875	0.723293838	0.599787391	0.754545205	0.625857165	0.167744072	0.177065107	0.12483105	0.821496131	0.061359349	0.30759088	0.771621654	0.146783453	0.491185771	0.863077065	0.194653921	0.148048399	0.157920448	0.819361225	0.304715206	0.521341349	0.838540883	0.294331251	0.009070665	0.993666403	0.355644266	0.406897904	0.614723101	0.627166622	0.004726183	0.825760452	0.098830509	0.764880104	0.280475873	0.748912448	0.489312451	0.268229099	0.30394633	0.332969414	0.949508364	0.984903592	0.177861071	0.902246872	0.341685258	0.40251811	0.711555971	0.085887407	0.957629015	0.812518715	0.113797087	0.146105536	0.419502574	0.929661763	0.044773275	0.903964306	0.531279161	0.669109047	0.662810079	0.985281691	0.259115564	0.670914142	0.910544709	0.736859711	0.890594189	0.096495191	0.34842533	0.483875074	0.021512325	0.446269238	0.077001827	0.345266844	0.909493324	0.226830075	0.153550097	0.072593649	0.739829067	0.665057377	0.478918005
666	L	0.971839384	0.907611419	0.322644973	0.552093607	0.828769043	0.035191675	0.402283257	0.354973114	0.806042526	0.447061879	0.549662533	0.260089434	0.140418365	0.282041451	0.14428986	0.915989508	0.340261141	0.021701348	0.763854024	0.791218056	0.969206791	0.128679145	0.458193397	0.828352191	0.850689036	0.181003906	0.285507553	0.03829286	0.096815698	0.247315496	0.921396598	0.581683135	0.079255713	0.856864636	0.345244429	0.389077886	0.347946009	0.007446963	0.652356799	0.699973631	0.104316123	0.53241961	0.514338773	0.756063844	0.740407773	0.129063138	0.669780851	0.717387074	0.839986362	0.369985608	0.236957403	0.909787764	0.510406116	0.714621635	0.7523168	0.966351796	0.393315856	0.896974034	0.18996901	0.395375078	0.374929645	0.502104022	0.252855186	0.786991297	0.108296066	0.6831175	0.733476407	0.012679172	0.674045551	0.528812007	0.824286476	0.855983399	0.477817397	0.061935291	0.769967479	0.91656233	0.438010919	0.605562232	0.376478387	0.407816429	0.321677679	0.928531753	0.134071602	0.10303663	0.313602659	0.316271487	0.43306231	0.885573947	0.266945754	0.075863519	0.927692143	0.894788348	0.85843432	0.384140832	0.749330294	0.776452296
56616	L	0.606532992	0.132152319	0.046423055	0.571615426	0.285750971	0.442732351	0.878447348	0.859756351	0.013812079	0.820161133	0.915854682	0.763130489	0.109515508	0.528143589	0.012454619	0.67567469	0.610983031	0.015110443	0.40452131	0.52593353	0.502933979	0.587444416	0.732142971	0.184555627	0.201606072	0.896547223	0.005364547	0.366031365	0.055509083	0.312885061	0.082079377	0.345471006	0.926701369	0.952811845	0.864753231	0.533922556	0.68010616	0.266313897	0.914474594	0.081224228	0.538730261	0.305501212	0.884237264	0.744901019	0.957187005	0.969325513	0.087440994	0.946123217	0.627404011	0.469342845	0.065803688	0.286819517	0.983206954	0.085813245	0.553087719	0.673998754	0.253381801	0.445681912	0.790880191	0.926543076	0.208401916	0.107320749	0.559912025	0.033127847	0.057307993	0.683417776	0.702318714	0.902198451	0.090896128	0.528752629	0.823064599	0.642664875	0.105226692	0.180826179	0.033598361	0.983792106	0.332834993	0.610337186	0.771856126	0.506828279	0.785082527	0.254207693	0.1068163	0.685357447	0.884886878	0.741744584	0.166635823	0.267788953	0.478266619	0.6144249	0.486345901	0.962048164	0.239461432	0.85358193	0.755283806	0.266525197
4170	L	0.2761832	0.181826227	0.932284951	0.531587512	0.687131683	0.053301681	0.088365948	0.892462788	0.690630398	0.951072121	0.614167574	0.363853257	0.021601927	0.939599865	0.10851525	0.818337968	0.036005194	0.762124496	0.745906812	0.538594296	0.062145124	0.423770575	0.01081483	0.73065874	0.160118046	0.091838794	0.339973578	0.319430674	0.638540689	0.087101844	0.271955582	0.580496958	0.433903795	0.166587435	0.084202755	0.828415933	0.367744332	0.980058692	0.085303811	0.267678849	0.518181076	0.996263808	0.71365288	0.714947798	0.717798964	0.833775224	0.944570049	0.76730814	0.632986048	0.040771984	0.271441752	0.103865199	0.155574029	0.666830694	0.754552032	0.504280952	0.335433556	0.118534172	0.370115793	0.059887872	0.184385354	0.11027116	0.97707962	0.369184987	0.946050082	0.48139036	0.119261792	0.603086033	0.272517234	0.302419427	0.64332462	0.424033398	0.031993963	0.12838007	0.051921093	0.551658751	0.252860231	0.022710674	0.205153384	0.536502782	0.053795456	0.198945369	0.35882167	0.263022859	0.483866378	0.504049744	0.379420907	0.169959077	0.845836334	0.93113069	0.604085104	0.398777391	0.5567852	0.027425462	0.821282568	0.765768247
599	L	0.34121422	0.410775133	0.284207255	0.125045604	0.113014328	0.408400538	0.429507899	0.5130046	0.116821268	0.554720038	0.295626046	0.988706272	0.132346745	0.955597294	0.885423508	0.349727532	0.764702006	0.622905343	0.879178452	0.828191411	0.030507776	0.811304264	0.753955807	0.311530662	0.275949517	0.882605093	0.533517084	0.672062131	0.135063714	0.245588406	0.876390822	0.897023222	0.027969219	0.389833463	0.564420986	0.360386223	0.015288571	0.782283267	0.421807449	0.644965938	0.323025521	0.057846624	0.143961564	0.539245763	0.720428461	0.077946146	0.582920947	0.384010955	0.633965246	0.400715063	0.333590203	0.476542334	0.978542431	0.042843622	0.134999645	0.592701728	0.068565459	0.603284517	0.736421134	0.659762254	0.22303721	0.209653977	0.892067847	0.184775557	0.264939767	0.819372122	0.751411063	0.345437337	0.713179321	0.098920869	0.846847327	0.541455607	0.231374619	0.065372167	0.064235215	0.47427481	0.718487216	0.394410667	0.531634567	0.658214062	0.844256887	0.309605227	0.423490304	0.253458117	0.840753704	0.114003607	0.319814955	0.039518225	0.199351206	0.142754101	0.182255516	0.309232352	0.67886141	0.465987938	0.516368462	0.16528918
3479	L	0.421864361	0.312373143	0.030557076	0.852542433	0.889282274	0.676985842	0.144126429	0.989810895	0.648587566	0.758826724	0.506114194	0.22088329	0.423684916	0.371979672	0.660336081	0.733270442	0.597751954	0.26701827	0.82425982	0.466613678	0.755346226	0.176615825	0.504120282	0.872242419	0.033363295	0.923614911	0.418665338	0.890256322	0.070123096	0.20974023	0.775888241	0.051376088	0.922496696	0.889212296	0.558158832	0.247667939	0.873947291	0.265213585	0.900626605	0.823917045	0.407861989	0.11477411	0.372660976	0.740674202	0.301041579	0.576427015	0.402236544	0.248466644	0.600655446	0.261214676	0.440082465	0.442544421	0.863988516	0.467534127	0.253055311	0.495065852	0.916737984	0.237420366	0.094901343	0.023203704	0.993769665	0.838792632	0.16725664	0.023109249	0.17664309	0.002643857	0.217471878	0.822931081	0.491050973	0.707695726	0.355106035	0.07332693	0.853768659	0.023891909	0.504715667	0.812981712	0.224987441	0.725691239	0.645302348	0.161331226	0.291105794	0.348750614	0.545885085	0.407528211	0.705650769	0.216423411	0.662254872	0.071321752	0.347913654	0.295604988	0.626523193	0.530639975	0.921527269	0.492384706	0.421065172	0.204175719
3481	L	0.824886522	0.037848607	0.892355821	0.761906224	0.761892942	0.911368554	0.168485902	0.236020483	0.493434955	0.998094095	0.431808041	0.5295001	0.353662374	0.350386146	0.476136754	0.042385176	0.800715921	0.249627267	0.222995449	0.875879408	0.21277513	0.593218761	0.505893686	0.007768513	0.368577176	0.629788947	0.097181393	0.717736061	0.06623627	0.772615305	0.622600681	0.982019272	0.879215018	0.051317875	0.471218816	0.478796446	0.839962068	0.405928992	0.757580145	0.451944431	0.019981735	0.52029413	0.059801341	0.938789174	0.092732661	0.70694241	0.734191591	0.132829942	0.647583902	0.173957464	0.130430978	0.084097251	0.945410118	0.843064259	0.815154438	0.271520602	0.94145812	0.370097763	0.695464695	0.622185535	0.722880649	0.358671373	0.660843839	0.317834184	0.356593678	0.159672667	0.227975598	0.79808743	0.816168085	0.811995198	0.653762414	0.80841487	0.389023225	0.265571499	0.393957259	0.499458571	0.838844123	0.362959731	0.922426599	0.596345698	0.747009981	0.061249942	0.591777815	0.998613222	0.30676991	0.10906175	0.126453287	0.993780178	0.19476453	0.94827242	0.157492816	0.128596494	0.393943312	0.86215076	0.815767317	0.861277308
3480	L	0.159414882	0.323965776	0.106110644	0.50981517	0.026606098	0.858956856	0.304413769	0.736797993	0.641536042	0.446841483	0.886491754	0.718631012	0.410702302	0.956338395	0.517334794	0.412921903	0.590795397	0.817165204	0.204623342	0.60095645	0.915119604	0.100163302	0.05426014	0.616927292	0.565462336	0.258054591	0.006928696	0.958231911	0.330694115	0.31057116	0.208441019	0.47530772	0.011940126	0.681870477	0.232814433	0.414929385	0.147663538	0.568978346	0.978450021	0.765173315	0.700188763	0.16500243	0.999282525	0.248120146	0.080952733	0.78218813	0.254105576	0.048166457	0.571717426	0.312123041	0.99094805	0.594010755	0.188105354	0.411462863	0.046044205	0.739928186	0.299514164	0.297840158	0.568484524	0.475548025	0.523802487	0.398260103	0.450075036	0.584893468	0.210810871	0.409021432	0.003583922	0.623947893	0.659139866	0.794771186	0.600303782	0.28371744	0.082687342	0.948566476	0.572521865	0.715951654	0.909734714	0.084074779	0.708367045	0.855258837	0.396766514	0.437856169	0.772042208	0.005962806	0.303614157	0.897983127	0.008826663	0.550534314	0.596409654	0.91664648	0.995693445	0.148537253	0.172481133	0.413599547	0.702596708	0.024283807
5295	L	0.934930057	0.292210632	0.23134924	0.661136343	0.199210855	0.036654911	0.421222414	0.192873424	0.625596329	0.978964899	0.522631874	0.903809317	0.583717797	0.266304082	0.656150593	0.598253215	0.476569283	0.908488468	0.113705036	0.215955847	0.46695903	0.117325693	0.37591956	0.392746624	0.43979039	0.732535227	0.206956645	0.310151271	0.767752655	0.040276594	0.806825064	0.657325679	0.314473679	0.736667647	0.321100228	0.605855796	0.536543583	0.092895348	0.222775844	0.347012672	0.070067782	0.941743075	0.483324551	0.010922716	0.557458466	0.479925276	0.795974809	0.994357463	0.862211896	0.624849902	0.833969405	0.389738585	0.537947094	0.75616807	0.111245784	0.24242948	0.098465645	0.274502305	0.882095833	0.329159023	0.150709483	0.275220383	0.902256786	0.12215568	0.412372552	0.120069346	0.472447688	0.796584983	0.47434938	0.642934836	0.719217148	0.854852651	0.432098923	0.252338944	0.980250587	0.491881573	0.598541956	0.207146646	0.714590757	0.499287574	0.890162709	0.870041629	0.389945903	0.172913005	0.844003827	0.186807115	0.540370174	0.469028515	0.340419275	0.645874055	0.724206756	0.826851938	0.995073366	0.325912203	0.57266211	0.2772998
207	L	0.166350026	0.875583255	0.122763899	0.156492357	0.025755541	0.903962369	0.404713638	0.90145539	0.67963447	0.117245526	0.402189789	0.380123293	0.695465716	0.169176676	0.429992653	0.731210535	0.638480795	0.924694751	0.737166619	0.725641568	0.037828563	0.957624122	0.69440447	0.228539159	0.565015499	0.188611515	0.093674502	0.573351222	0.05074453	0.460120091	0.810940718	0.081926445	0.044177843	0.698204457	0.879695232	0.306859624	0.62153503	0.38798597	0.183807826	0.283471386	0.431531631	0.359354465	0.114056413	0.301588711	0.7777304	0.258381672	0.722639961	0.167753927	0.716114085	0.374147723	0.066710398	0.200168555	0.866203935	0.905066172	0.230291593	0.306589855	0.308939544	0.229823604	0.621934477	0.27974856	0.475824093	0.728262346	0.777468377	0.571078927	0.823476199	0.931332059	0.546046228	0.195024409	0.464105865	0.094313489	0.040818958	0.837066438	0.045883896	0.649306034	0.377806535	0.031989256	0.938175406	0.673630674	0.484315477	0.023243355	0.046106498	0.290381303	0.889632324	0.838680206	0.095573501	0.394550886	0.503735182	0.802697527	0.959636633	0.216551096	0.778536323	0.589508931	0.505893308	0.525027448	0.865524254	0.010961633
572	L	0.811419919	0.30524721	0.950829235	0.554601314	0.440112338	0.073946521	0.508793669	0.240738974	0.122801081	0.723338914	0.685012933	0.611798563	0.688972658	0.35866792	0.412803924	0.278199926	0.047659798	0.508587347	0.351216501	0.769487821	0.515279316	0.266704404	0.121887321	0.3780583	0.345297498	0.289902655	0.086048119	0.654095787	0.196766395	0.498420267	0.981904805	0.120840095	0.270737146	0.630668937	0.379637444	0.120778771	0.187446233	0.218203454	0.211282647	0.349251599	0.66043559	0.863603412	0.25543756	0.689547308	0.337183405	0.455770884	0.418006765	0.643234567	0.3538776	0.841374865	0.858836172	0.860568935	0.021347036	0.45166582	0.782836813	0.696117657	0.292280296	0.158240602	0.613272265	0.798941243	0.528213788	0.788343029	0.003724368	0.923204602	0.167367058	0.57508971	0.837019017	0.037636258	0.627515152	0.688566968	0.90138247	0.467537935	0.495189513	0.280448413	0.584367083	0.702512274	0.865440504	0.286493648	0.854910413	0.368867079	0.110289944	0.957020564	0.334257784	0.884749306	0.545023259	0.018565696	0.170024156	0.111389746	0.352194284	0.536212287	0.558937469	0.674610285	0.788459758	0.834698822	0.516915118	0.811150146
54205	L	0.786437236	0.214953611	0.878525978	0.385568394	0.890660242	0.233955741	0.389168377	0.057649714	0.014748633	0.609693862	0.015721247	0.18102071	0.536907616	0.736312553	0.185166988	0.724872604	0.267438504	0.413609216	0.329620434	0.772336655	0.944156502	0.830641771	0.792854018	0.300639602	0.86020663	0.55163923	0.293080166	0.696169611	0.252976768	0.621325899	0.352958965	0.936884394	0.307680028	0.849974526	0.982958828	0.891739297	0.17805523	0.098153623	0.008948867	0.209937646	0.638733185	0.49734522	0.578585278	0.771445602	0.905667459	0.150360894	0.528147748	0.77001495	0.873185896	0.621694518	0.26091135	0.192246165	0.879236424	0.157383964	0.571626724	0.488988932	0.846683399	0.42894159	0.89147924	0.638700759	0.604462618	0.273331956	0.908264128	0.70784003	0.001577896	0.764462911	0.596431436	0.187392842	0.099376445	0.948160885	0.607446984	0.129253245	0.230314421	0.122596374	0.126556488	0.118207436	0.323480998	0.368202032	0.945337224	0.122872825	0.827096176	0.766379775	0.663023628	0.501929711	0.566265207	0.303365741	0.796364122	0.575051933	0.907785737	0.564982839	0.845774733	0.752024687	0.97154472	0.988469628	0.72851819	0.276602911
7161	L	0.801198973	0.027400097	0.759985345	0.878683297	0.420595393	0.876001351	0.727895802	0.267642457	0.315248581	0.760829235	0.697133642	0.643466633	0.962267808	0.501654713	0.988523605	0.585050117	0.929271329	0.998138473	0.334567438	0.692813689	0.608235565	0.783769159	0.118987114	0.978709669	0.948148598	0.377429673	0.943098066	0.587998348	0.283512542	0.620107136	0.615457568	0.292679374	0.558709027	0.027702401	0.801325362	0.445839527	0.517791927	0.664831124	0.732761786	0.941810552	0.006794673	0.25738677	0.713679468	0.96858796	0.283551294	0.451590696	0.291644462	0.195303973	0.621218204	0.176805813	0.052435137	0.541578364	0.992804221	0.291903215	0.572658647	0.796798832	0.588696209	0.239932529	0.997253702	0.548293038	0.081797879	0.065967872	0.08612714	0.242019631	0.228900386	0.946341266	0.954356482	0.833086552	0.356544319	0.940346728	0.382825478	0.316991294	0.774473645	0.16450088	0.885852069	0.53453564	0.769811955	0.315197891	0.050412776	0.097427867	0.153740566	0.690555179	0.285253969	0.098775474	0.16952321	0.22135813	0.749924654	0.53492909	0.734275899	0.656605534	0.192286455	0.309131551	0.673770268	0.062057066	0.438025734	0.282784513
